
Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
19 27406 16 4427
20 27506 15 4426
19 27582 14 4428
20 27577 17 4427
19 27464 17 4410
20 27058 16 4445
20 26698 18 4427
20 26466 17 4410
19 26339 14 4427
20 26350 15 4427
19 26181 16 4427
19 25894 15 4427
20 25574 15 4429
19 25425 15 4443
20 25367 16 4445
19 25401 17 4427
21 25551 15 4410
19 25754 16 4427
20 25902 16 4427
19 26144 16 4445
20 26486 14 4428
19 26756 16 4427
19 26870 16 4428
20 26817 15 4410
19 26617 16 4410
20 26439 16 4426
19 26402 15 4445
21 26474 16 4427
19 26633 16 4428
20 26743 17 4446
19 26879 16 4411
20 27068 14 4427
19 27062 16 4428
19 26917 17 4410
20 26671 16 4427
19 26251 17 4428
20 25946 17 4446
19 25814 17 4427
21 25936 16 4427
19 26253 17 4427
20 26422 15 4412
19 26369 17 4427
20 26153 16 4428
19 25923 16 4445
20 25736 15 4428
19 25480 13 4426
19 24968 16 4427
20 24721 16 4445
20 24728 15 4427
20 24833 16 4409
19 24935 17 4410
20 25040 17 4429
19 25090 16 4407
20 25162 16 4410
19 25222 16 4445
20 25063 15 4428
19 25291 17 4427
19 25646 17 4428
20 26120 16 4445
20 26879 16 4427
20 27562 18 4427
19 28075 17 4411
20 28455 15 4410
19 28566 17 4427
20 28729 16 4427
19 28702 15 4427
20 28490 16 4427
19 28307 16 4427
20 28299 16 4426
19 28415 17 4410
20 28525 13 4409
20 28315 16 4409
19 27819 16 4411
20 27221 15 4427
19 26616 17 4427
20 26219 16 4410
19 26147 16 4409
20 26421 15 4445
19 26625 16 4445
20 26678 15 4409
20 26661 17 4428
20 26784 18 4427
19 26815 15 4411
19 26713 16 4427
20 26691 16 4428
19 26684 15 4445
20 26673 14 4428
19 26380 16 4445
20 25763 15 4427
19 25434 15 4427
20 25810 17 4446
20 26285 14 4427
20 26756 14 4447
19 27603 16 4428
19 28420 16 4408
20 28925 16 4427
19 28900 16 4428
20 28538 17 4427
19 28033 17 4445
20 27539 17 4427
19 26994 16 4427
20 26484 15 4410
20 26332 16 4409
20 26321 14 4410
19 26561 17 4427
19 26821 16 4427
20 27110 16 4428
19 27243 16 4427
20 27133 17 4426
19 26768 14 4425
20 26204 16 4427
19 25768 17 4428
21 25595 17 4426
19 25779 19 4427
20 26141 16 4427
19 26482 17 4411
20 26902 16 4426
19 27182 15 4427
19 27129 16 4427
20 27163 13 4410
19 27124 17 4445
20 27605 15 4427
19 27248 15 4427
21 25724 18 4427
19 24654 16 4410
20 24398 16 4427
19 25037 17 4422
20 25793 16 4445
19 26345 16 4446
19 26888 15 4428
20 27598 16 4427
19 28117 18 4445
20 28243 16 4446
19 28372 15 4427
21 28573 15 4410
19 28584 13 4427
20 27891 17 4410
19 26978 17 4446
20 26362 16 4410
19 25711 16 4446
20 25279 17 4427
19 25311 16 4427
19 25989 17 4427
20 26785 17 4446
20 27500 16 4427
20 28066 16 4427
19 28192 15 4408
20 27836 16 4427
19 27149 16 4427
20 26465 14 4446
19 26266 18 4428
20 26287 16 4427
19 26542 17 4427
19 26721 16 4445
20 27012 14 4444
20 27364 14 4410
20 27664 15 4427
19 27773 16 4445
20 27371 14 4446
19 26765 16 4446
20 26102 15 4426
19 25753 15 4445
20 25930 15 4428
19 26535 17 4410
20 27143 16 4428
19 27527 15 4427
20 27647 15 4427
20 27807 14 4428
19 27895 15 4426
20 27970 14 4427
19 27706 16 4427
20 27370 15 4446
19 27001 17 4411
20 26886 15 4428
19 26903 15 4428
20 27202 13 4428
20 27552 14 4410
19 27967 15 4445
20 28405 15 4410
19 28938 15 4427
20 29370 17 4427
19 29760 18 4427
20 29769 16 4445
19 29835 15 4444
20 29440 17 4428
19 28629 15 4428
20 27412 16 4427
20 26234 15 4409
20 25211 16 4410
19 24639 15 4426
19 24383 16 4425
20 24539 13 4409
19 25117 16 4428
20 25638 16 4426
19 26213 17 4409
20 26760 17 4409
19 27556 17 4428
20 28195 16 4428
20 28143 17 4411
20 27567 14 4409
19 26884 19 4410
19 26361 17 4427
20 25941 17 4446
19 25718 16 4427
20 25765 15 4411
19 25985 16 4427
20 26353 16 4446
19 26677 16 4427
21 26914 15 4427
19 26940 16 4427
20 26866 16 4427
19 26738 17 4428
20 26616 16 4445
19 26495 16 4427
19 26420 16 4427
20 26382 15 4427
19 26394 15 4428
20 26552 17 4427
19 26584 15 4446
21 26489 18 4445
19 26318 13 4427
20 26088 14 4443
19 25837 17 4409
20 25787 13 4427
19 25935 16 4427
19 26197 17 4426
20 26384 17 4446
19 26406 17 4445
20 26473 16 4427
19 26376 16 4428
21 26417 13 4427
19 26481 15 4410
20 26461 14 4445
19 26602 16 4445
20 26709 16 4428
19 26752 16 4446
20 26790 15 4427
19 26824 16 4427
19 26721 16 4445
20 26457 16 4410
20 26269 16 4410
20 26140 16 4446
19 26276 15 4426
20 26401 16 4428
19 26431 15 4444
20 26604 16 4427
19 26621 16 4427
20 26633 16 4446
19 26630 19 4427
19 26542 16 4410
20 26463 14 4446
20 26433 17 4427
20 26325 17 4427
19 26222 17 4427
20 26241 18 4446
19 26352 16 4427
20 26555 18 4428
19 26716 17 4428
20 26811 17 4410
19 26757 15 4428
20 26735 16 4426
19 26688 17 4427
20 26603 16 4410
20 26481 16 4445
19 26380 14 4427
20 26441 18 4429
19 26538 17 4445
20 26662 16 4428
19 26613 16 4410
20 26651 17 4409
19 26834 17 4409
20 26910 16 4428
20 26814 14 4426
19 26827 17 4409
20 26984 16 4428
19 27032 16 4407
20 27011 15 4426
19 26866 17 4410
20 26975 16 4410
19 27174 16 4426
20 27308 15 4410
19 27497 18 4445
20 26856 16 4427
20 26517 16 4428
20 26017 19 4426
19 25408 16 4427
19 25152 17 4427
20 24681 15 4410
19 24470 17 4445
20 24855 15 4428
19 25616 16 4428
20 26334 14 4427
19 26729 15 4427
20 27149 14 4427
20 27540 17 4445
20 27690 15 4427
19 27673 16 4427
19 27559 16 4412
20 27510 15 4445
19 27284 14 4428
20 27291 14 4446
19 27074 15 4446
20 26748 16 4428
19 26695 14 4445
21 26731 15 4409
19 26895 14 4444
20 27273 15 4446
19 27795 16 4428
20 28108 17 4428
19 27806 16 4446
19 26932 17 4410
20 26289 17 4427
19 25943 14 4428
20 25836 13 4409
19 26066 16 4428
21 26152 16 4429
19 26174 17 4427
20 25929 17 4427
19 25835 16 4427
20 25924 16 4426
19 25846 16 4427
19 26066 16 4428
20 26705 17 4410
19 27307 16 4445
20 27406 16 4428
19 27388 16 4410
21 27293 17 4428
19 27291 16 4410
20 27312 16 4410
19 27203 16 4410
20 27118 17 4444
19 27016 16 4427
20 26970 16 4408
19 26888 17 4410
19 27005 16 4428
20 27072 16 4427
20 26960 17 4428
20 26548 16 4444
19 26348 16 4428
20 26361 16 4427
19 26495 16 4427
20 26486 17 4428
19 26454 15 4445
20 26427 16 4428
19 26344 17 4425
19 26219 17 4427
20 26103 16 4427
20 26094 15 4445
20 26399 16 4410
19 26964 15 4425
20 27387 16 4446
19 27611 17 4427
20 27596 16 4427
19 27360 16 4410
20 26972 16 4410
19 26569 16 4427
20 26110 16 4426
19 25795 16 4409
20 25867 16 4408
20 26080 14 4410
19 26291 18 4427
20 26550 16 4445
19 26716 16 4427
20 26940 16 4428
19 27089 15 4427
20 27218 18 4446
19 27131 17 4445
20 27059 16 4445
20 27128 16 4446
19 26870 15 4427
20 26390 17 4446
19 26041 16 4410
20 25911 15 4427
19 25803 16 4428
20 25689 17 4427
19 25902 16 4408
20 25813 13 4427
19 25165 14 4427
20 23929 15 4445
20 22943 16 4428
20 22481 16 4427
19 23240 16 4409
19 24360 16 4446
20 25388 16 4427
19 26316 15 4445
20 26523 16 4427
19 26667 15 4428
20 26374 16 4446
19 25922 15 4445
20 25651 16 4427
20 25646 16 4427
20 26001 17 4445
19 26400 16 4445
19 26658 15 4446
20 26662 16 4428
19 26582 16 4445
20 26695 16 4446
19 26951 17 4427
20 27295 15 4427
19 27465 16 4427
21 26923 13 4427
19 24974 12 4445
20 23359 15 4427
19 21345 16 4428
20 20473 18 4410
19 21060 17 4427
19 22747 16 4428
20 24464 16 4445
19 26033 18 4426
20 27000 16 4427
19 27367 16 4427
21 26461 16 4428
19 25576 13 4410
20 25058 16 4429
19 24879 16 4446
20 24438 16 4409
19 23726 17 4427
19 28752 17 4428
20 30952 17 4446
19 31783 17 4446
20 29377 18 4410
19 27435 16 4409
21 25278 17 4427
19 25954 18 4427
20 27710 13 4409
19 29327 16 4426
20 30133 16 4410
19 30180 16 4445
20 29491 16 4445
19 28271 17 4427
19 27363 15 4428
20 27110 15 4445
20 27728 15 4445
20 28524 12 4446
19 29047 17 4427
20 29060 15 4445
19 28612 16 4427
20 28418 15 4445
19 28341 15 4427
20 28338 17 4427
19 28407 14 4427
19 28264 16 4427
20 28067 15 4428
20 27976 15 4445
20 27909 15 4428
19 27209 13 4410
20 26016 16 4427
19 26308 16 4427
20 27118 12 4409
19 27800 16 4445
20 27766 15 4445
19 27082 15 4428
19 25710 15 4427
20 24103 16 4410
20 24216 16 4410
20 25431 19 4445
19 26472 16 4445
20 26976 16 4429
19 26910 16 4409
20 27082 16 4446
19 26986 16 4428
20 27319 16 4445
19 27556 18 4428
20 27671 16 4427
20 27123 15 4409
19 26441 16 4426
20 26122 14 4409
19 25557 16 4429
20 24268 13 4410
19 23354 16 4410
20 23419 18 4445
19 25003 17 4428
20 27091 15 4427
19 28955 16 4445
20 29477 15 4426
20 28306 17 4445
20 26461 17 4427
19 24522 16 4427
19 23162 16 4429
20 22247 16 4410
19 22260 16 4410
20 23121 16 4427
19 24986 14 4428
20 27108 16 4428
19 29184 14 4445
20 30710 18 4409
20 31715 16 4427
20 32549 16 4428
19 32704 17 4411
19 31922 16 4444
20 30364 16 4428
19 28899 16 4428
20 27785 16 4410
19 26725 17 4445
20 25289 14 4410
19 23048 16 4446
21 22291 16 4410
19 23536 15 4427
20 25828 16 4446
19 27776 16 4426
20 29191 19 4427
19 29451 16 4446
19 29058 16 4411
20 28421 17 4410
19 27799 15 4427
20 27210 15 4446
19 26692 14 4427
21 26378 16 4427
19 26207 17 4410
20 26028 16 4446
19 26139 17 4427
20 26219 16 4428
19 26367 16 4427
19 26478 16 4427
20 26474 15 4428
19 26398 16 4410
20 26257 17 4410
19 26238 15 4444
21 26382 17 4428
19 26569 18 4445
20 27008 15 4427
19 27441 17 4445
20 27626 15 4410
19 27395 16 4427
19 27017 16 4425
20 26864 13 4446
19 26848 16 4427
20 26824 17 4409
20 26594 16 4410
20 26249 18 4411
19 26140 16 4427
20 26097 14 4428
19 26040 15 4427
20 26042 16 4446
19 26142 16 4428
20 26267 15 4427
19 26351 15 4446
19 26466 15 4427
20 26541 14 4446
20 26584 14 4427
20 26590 16 4427
19 26631 16 4427
20 26647 15 4427
19 26740 12 4447
20 26866 13 4410
19 27017 16 4427
20 27129 17 4427
19 27270 15 4428
19 27301 14 4427
20 27662 16 4411
20 28455 17 4428
20 29041 15 4427
19 29120 16 4428
20 28710 17 4428
19 28041 15 4445
20 27537 17 4427
19 27122 14 4428
20 26767 15 4446
19 26330 17 4427
20 25891 17 4427
20 25432 17 4409
19 25050 16 4428
20 24678 17 4427
19 24584 17 4427
20 24810 16 4427
19 25260 14 4427
20 25933 16 4445
19 26561 16 4427
20 26886 15 4411
19 27035 15 4427
20 26918 16 4410
20 26665 15 4427
20 26333 16 4409
19 26123 17 4410
19 26175 14 4411
20 26286 16 4427
19 26494 15 4445
20 26785 15 4410
19 27019 16 4447
20 27207 14 4427
19 27301 14 4427
20 27175 15 4427
20 26918 14 4407
20 26602 15 4427
19 26375 14 4411
19 26362 14 4427
20 26421 14 4443
19 26411 15 4410
20 26549 16 4428
19 26733 14 4409
20 27352 14 4409
19 28078 17 4427
21 28530 16 4445
19 27191 16 4445
20 26646 15 4426
19 26332 16 4427
19 26110 13 4410
20 26422 16 4445
19 26559 17 4426
20 26999 15 4428
19 27239 16 4446
20 27490 16 4427
19 27516 16 4427
21 27424 16 4445
19 27239 14 4426
20 27100 15 4445
19 26886 15 4427
20 26772 16 4410
19 26771 12 4445
19 26827 14 4426
20 26800 16 4428
19 26690 14 4427
20 26511 55 4427
19 26384 41 4410
21 26267 62 4410
19 26260 90 4427
20 26328 121 4428
19 26487 139 4445
20 26619 152 4426
19 26745 147 4427
19 26850 144 4426
20 26980 128 4445
19 27176 111 4445
20 27210 91 4426
20 27168 75 4446
20 27023 62 4427
19 26918 52 4409
20 26832 44 4429
19 26747 35 4428
20 26688 35 4445
19 26673 29 4445
20 26686 28 4427
19 26627 27 4427
19 26581 22 4427
20 26591 21 4426
20 26675 19 4427
20 26699 20 4410
19 26670 19 4410
20 26653 17 4427
19 26624 15 4427
20 26653 16 4410
19 26857 13 4410
20 26976 17 4427
19 27093 17 4427
19 26976 16 4410
20 26816 15 4426
20 26701 17 4409
20 26737 16 4427
19 26708 14 4429
20 26704 15 4427
19 26675 16 4427
20 26721 16 4445
19 26619 17 4445
20 26598 16 4428
19 26523 16 4427
20 26588 17 4445
20 26738 17 4444
19 26719 16 4428
20 26602 16 4427
19 26632 15 4426
20 26512 15 4428
19 26495 14 4427
20 26300 16 4409
19 26030 16 4428
20 25871 16 4427
19 25795 14 4426
20 26028 17 4446
20 26321 16 4427
19 26726 16 4427
20 27020 15 4427
19 27150 17 4444
20 27076 16 4427
19 26984 16 4427
20 26863 16 4428
19 26979 18 4446
20 27288 16 4427
19 27271 15 4427
20 26955 17 4427
20 26416 15 4427
20 25892 15 4445
19 25691 15 4427
19 25858 14 4444
20 26243 14 4428
19 26454 14 4410
20 26495 16 4429
19 26538 15 4410
20 26644 15 4410
19 26869 15 4427
21 26905 16 4427
19 26961 16 4445
20 26804 16 4426
19 26609 14 4426
19 26520 15 4427
20 26413 14 4428
19 26351 15 4428
20 26354 16 4410
19 26371 16 4410
20 26456 15 4410
19 26423 13 4426
21 26419 14 4427
19 26345 19 4427
20 26361 18 4444
19 26342 17 4446
20 26404 16 4427
19 26407 16 4428
19 26441 16 4427
20 26496 17 4427
19 26537 16 4427
20 26749 15 4428
19 26822 15 4427
21 26785 14 4427
19 26727 14 4447
20 26529 15 4423
19 26300 14 4429
20 26123 16 4427
19 26172 15 4427
19 26256 15 4429
20 26373 16 4410
19 26559 15 4426
20 26831 14 4428
20 26996 15 4445
20 27018 14 4427
19 26952 14 4427
20 26855 14 4428
19 26801 16 4445
20 26684 16 4428
19 26668 17 4411
20 26547 15 4447
19 26342 15 4410
19 26198 17 4410
20 26058 16 4445
20 26054 16 4410
20 25986 14 4411
19 26072 14 4445
20 26189 14 4447
19 26353 15 4427
20 26565 15 4410
19 26655 15 4427
20 26794 15 4427
19 26827 14 4427
19 26877 12 4428
20 26970 15 4428
20 27066 15 4427
20 27166 14 4428
19 27104 15 4411
20 27016 15 4427
19 26777 15 4427
20 26353 14 4410
19 26040 13 4427
20 25874 15 4428
19 25948 14 4409
20 26184 14 4445
20 26476 18 4428
19 26811 15 4410
20 27030 15 4409
19 27196 15 4428
20 27102 15 4410
19 26844 15 4447
20 26754 15 4428
19 26818 15 4445
20 26900 15 4428
19 26998 17 4428
20 26943 16 4427
20 27170 15 4410
19 27430 16 4427
20 27367 16 4410
19 27120 16 4427
20 27115 18 4445
19 27103 16 4427
20 26931 15 4409
19 26610 17 4410
20 26374 16 4427
19 26320 16 4410
20 26278 17 4445
20 26296 15 4410
20 26495 15 4427
19 26546 15 4428
19 26461 15 4410
20 26329 15 4446
19 26196 17 4428
20 26137 15 4427
19 26178 16 4410
20 26177 15 4427
19 26340 15 4427
21 26480 15 4427
19 26609 16 4428
20 26666 14 4427
19 26677 15 4444
19 26657 17 4427
20 26609 15 4427
19 26510 15 4410
20 26438 15 4427
19 26395 15 4428
20 26335 16 4429
19 26343 15 4428
21 26322 14 4427
19 26336 17 4427
20 26369 16 4427
19 26352 14 4428
20 26237 16 4409
19 26155 17 4410
19 26156 15 4445
20 26214 15 4427
19 26356 17 4428
20 26582 15 4445
19 26800 17 4410
21 26926 15 4427
19 26966 16 4445
20 27002 17 4428
19 26901 18 4428
20 26804 17 4427
19 26755 16 4428
19 26793 19 4409
20 26749 17 4428
19 26761 16 4446
20 26731 15 4429
20 26705 16 4445
20 26800 14 4427
19 26840 16 4427
20 26870 16 4410
19 26908 12 4426
20 26967 16 4427
19 27055 17 4427
20 27096 16 4446
19 27062 16 4429
19 27098 16 4426
20 27144 16 4427
20 27187 16 4428
20 27046 15 4410
19 26870 15 4427
20 26753 16 4445
19 26586 14 4427
20 26480 17 4427
19 26449 16 4445
20 26448 16 4446
19 26518 14 4410
19 26759 15 4410
20 26991 16 4427
20 27084 17 4446
20 27046 16 4425
19 27027 13 4448
20 27001 15 4427
19 26963 17 4424
20 26956 16 4446
19 27101 15 4427
20 27251 16 4426
19 27325 14 4427
20 27350 16 4429
20 27242 16 4428
19 27093 17 4427
20 27036 17 4410
19 26948 17 4411
20 26876 16 4410
19 26827 15 4445
20 26812 16 4428
19 26760 15 4427
20 26674 15 4427
19 26621 15 4446
20 26626 16 4445
20 26684 15 4410
19 26701 15 4443
20 26707 17 4445
19 26722 15 4424
20 26710 16 4410
19 26653 17 4427
20 26564 16 4445
19 26429 17 4427
20 26251 17 4446
19 26098 16 4410
20 26044 12 4446
20 26090 13 4445
20 26200 15 4427
19 26314 17 4427
19 26429 15 4427
20 26598 15 4427
19 26699 16 4427
20 26703 14 4427
19 26672 15 4445
20 26543 14 4427
19 26486 13 4427
21 26542 16 4410
19 26625 14 4426
20 26723 16 4426
19 26744 16 4447
19 26630 16 4426
20 26430 13 4427
19 26325 16 4410
20 26323 14 4445
19 26438 14 4427
20 26521 16 4427
19 26705 15 4410
21 26927 15 4409
19 27162 16 4445
20 27225 17 4427
19 27112 18 4443
20 26820 15 4427
19 26663 16 4427
19 26448 14 4428
20 26419 17 4443
19 26522 14 4427
20 26694 17 4427
19 26779 17 4428
21 26761 16 4409
19 26673 14 4428
20 26509 15 4427
19 26450 16 4428
20 26425 16 4426
19 26529 15 4446
19 26753 15 4445
20 26924 16 4427
19 27076 16 4428
20 27165 16 4410
20 27164 16 4410
20 27069 15 4427
19 26851 16 4445
20 26663 16 4427
19 26509 17 4428
20 26487 16 4409
19 26404 16 4428
20 26455 17 4446
19 26546 16 4428
19 26553 16 4427
20 26508 16 4428
20 26410 14 4425
20 26431 15 4427
19 26489 16 4427
20 26539 16 4427
19 26624 15 4427
20 26545 16 4428
19 26383 16 4426
20 26423 15 4445
19 26580 16 4445
19 26709 16 4427
20 26929 16 4445
20 27172 16 4427
20 27318 17 4411
19 27253 16 4445
20 27153 16 4428
19 27054 16 4410
20 26919 17 4446
19 26821 16 4427
20 26772 16 4427
19 26888 18 4446
19 26941 17 4428
21 27002 16 4427
19 27031 17 4427
20 26946 17 4428
19 26846 17 4425
20 26757 17 4411
19 26649 16 4410
20 26626 16 4427
19 26637 16 4410
20 26585 15 4410
19 26636 15 4410
20 26686 17 4427
20 26724 16 4427
19 26845 15 4411
20 26902 17 4410
19 26849 16 4428
20 26739 17 4410
19 26680 15 4410
20 26576 16 4427
19 26584 16 4444
20 26671 16 4427
19 26811 17 4447
20 26884 16 4427
20 27019 17 4410
20 26971 14 4427
19 26889 16 4427
19 26862 16 4425
20 26771 16 4410
19 26671 16 4427
20 26562 15 4411
19 26516 16 4445
20 26507 16 4409
19 26471 16 4426
21 26352 15 4410
19 26263 17 4445
20 26190 15 4427
19 26400 16 4429
19 26542 17 4410
20 26820 17 4427
19 27050 16 4446
20 27205 17 4428
19 27213 14 4425
20 27110 16 4427
19 26997 16 4427
21 26976 16 4445
19 26979 16 4410
20 27011 16 4427
19 27072 17 4429
20 27042 17 4427
19 26940 17 4428
19 26827 17 4426
20 26779 17 4427
19 26903 15 4425
20 26878 17 4445
19 26622 17 4426
21 26309 14 4427
19 26105 16 4427
20 26219 17 4427
19 26482 15 4426
20 26627 15 4427
19 26722 15 4427
19 26886 17 4425
20 27040 17 4427
19 27156 18 4426
20 27184 17 4409
20 27259 16 4428
20 27273 13 4427
19 27408 17 4427
20 27240 15 4412
19 26868 16 4427
20 26532 15 4410
19 26115 15 4427
19 25939 17 4445
20 26015 14 4427
19 26058 16 4445
20 26065 16 4427
20 26062 16 4427
20 26123 15 4427
19 26326 16 4426
20 26539 17 4409
19 26734 17 4446
20 26831 16 4426
19 26611 16 4428
20 26270 17 4427
19 25963 17 4445
19 25666 15 4427
20 25494 15 4427
20 25406 16 4411
20 25333 16 4427
19 25697 16 4445
20 26267 16 4427
19 26710 15 4427
20 26758 16 4428
19 25959 17 4446
20 24348 15 4445
19 22613 14 4445
19 21264 15 4427
21 20428 14 4445
19 20268 16 4427
20 21696 16 4446
19 24098 13 4411
20 26130 16 4445
19 27646 15 4411
20 28097 13 4427
19 26716 16 4445
20 24191 15 4427
19 22924 16 4410
20 23192 14 4445
20 23250 13 4426
19 22813 15 4410
20 21416 16 4425
19 20513 16 4428
20 19674 14 4427
19 17202 14 4445
20 14640 15 4427
19 13365 15 4428
20 14186 17 4427
19 15750 16 4427
20 16715 15 4445
20 17596 14 4426
20 19386 13 4426
19 21899 16 4427
19 24821 16 4428
20 27046 15 4428
19 25700 15 4410
20 20914 15 4427
19 17437 15 4427
20 18131 17 4428
19 21591 17 4427
21 24442 15 4427
19 26328 16 4410
20 26930 15 4426
19 24998 16 4410
19 21446 16 4445
20 18487 16 4428
19 17060 14 4427
20 18160 16 4410
19 22554 16 4410
20 28411 15 4426
19 32767 16 4427
21 32767 15 4427
19 32767 16 4410
20 32767 16 4427
19 32767 16 4425
19 32767 16 4427
20 32767 17 4445
19 32767 17 4427
20 32767 16 4427
19 31017 16 4410
20 28241 17 4427
19 25972 16 4427
21 25245 17 4427
19 25688 16 4446
20 25774 15 4410
19 23514 14 4427
20 19907 16 4427
19 17802 16 4427
19 18760 16 4428
20 21583 16 4427
19 24554 16 4427
20 27081 16 4428
20 29024 15 4446
20 30406 16 4410
19 30642 16 4411
20 30542 17 4427
19 30509 17 4409
20 30433 13 4410
19 30634 17 4427
19 30993 17 4426
20 31187 16 4427
19 30783 16 4427
20 29867 13 4410
20 28575 16 4427
20 27173 16 4425
19 25823 16 4427
20 24865 16 4425
19 24917 12 4427
20 25399 14 4446
19 25195 15 4445
20 24238 14 4427
19 23582 15 4427
19 24077 16 4427
20 25375 17 4445
20 26298 16 4409
20 26854 15 4412
19 26848 15 4428
20 26512 17 4445
19 26967 14 4427
20 28019 17 4445
19 29142 16 4427
20 30107 15 4427
19 30487 15 4410
19 30057 15 4445
21 29600 15 4427
19 29255 16 4428
20 28977 15 4427
19 28753 14 4427
20 27894 15 4445
19 26725 16 4409
20 25939 16 4427
19 25637 16 4409
20 26003 15 4428
19 26656 15 4427
20 27093 16 4428
20 27065 14 4427
19 26633 14 4445
20 25844 16 4410
19 25283 16 4427
20 25035 15 4426
19 25039 16 4410
20 25288 15 4427
19 25981 15 4446
20 27244 12 4410
19 28930 15 4426
20 29710 16 4427
20 29333 15 4427
19 28386 15 4427
20 27270 13 4428
19 25992 17 4410
20 24925 16 4410
19 24488 16 4443
20 24930 14 4445
19 26240 16 4445
20 27766 14 4427
19 28910 14 4410
21 29024 16 4427
19 28438 14 4427
20 27441 13 4428
19 26417 15 4445
19 25691 17 4445
20 25726 14 4427
19 26254 15 4410
20 26729 16 4426
19 26991 15 4426
20 26741 16 4427
19 26267 16 4426
21 26061 14 4427
19 26557 15 4427
20 27479 16 4446
19 28067 16 4446
19 27789 14 4427
20 27001 14 4410
19 26073 15 4427
20 25092 16 4427
19 24271 16 4410
20 23927 14 4427
19 24202 16 4427
21 25175 15 4445
19 26305 14 4427
20 26712 15 4427
19 26459 16 4427
20 25724 18 4445
19 25113 17 4410
19 25092 17 4427
20 25524 15 4427
19 27099 12 4427
20 28837 17 4427
20 29749 15 4428
20 29837 16 4426
19 30088 16 4428
20 30398 15 4444
19 30383 17 4425
20 29997 14 4428
19 29169 16 4409
19 28166 16 4410
20 27787 16 4445
19 27671 16 4426
20 27611 16 4426
20 27101 15 4427
20 26397 15 4410
19 26295 13 4446
20 26885 15 4446
19 27202 14 4427
20 26770 15 4428
19 26304 17 4410
20 26711 17 4426
19 28080 16 4427
19 28955 16 4427
20 29188 16 4426
20 29100 15 4428
20 28846 16 4427
19 28315 15 4427
20 27636 16 4427
19 26796 15 4446
20 25929 17 4445
19 25099 17 4428
20 24599 16 4445
19 24357 18 4410
19 24449 16 4427
21 24992 16 4424
19 25403 16 4410
20 25191 15 4408
19 24581 16 4447
20 24863 16 4410
19 25726 16 4426
20 26716 16 4427
19 27631 17 4409
20 27887 16 4410
19 27464 16 4427
20 26489 17 4410
20 25304 17 4427
19 24297 14 4445
20 23891 16 4412
19 24499 15 4424
20 25473 17 4427
19 26675 16 4410
20 27822 18 4427
19 28510 16 4427
20 28511 17 4427
19 28045 17 4427
20 27414 17 4445
20 27077 16 4426
19 26953 14 4429
20 26891 14 4428
19 26746 15 4428
20 26809 16 4410
19 26999 17 4411
20 27222 15 4410
19 27312 16 4427
20 27131 16 4445
19 26753 16 4445
21 26468 16 4428
19 26305 15 4427
20 26307 14 4428
19 26222 17 4410
19 25944 16 4445
20 25635 15 4445
19 25500 16 4444
20 25715 16 4426
19 26177 17 4446
20 26497 15 4428
19 26699 15 4411
21 26671 16 4445
19 26645 16 4428
20 26508 16 4445
19 26262 15 4445
19 25730 15 4410
20 25200 16 4427
19 24954 12 4428
20 25399 18 4428
19 26284 16 4411
20 27137 15 4445
19 27685 16 4427
21 27857 16 4410
19 27765 15 4409
20 27431 16 4445
19 27014 16 4445
20 26574 16 4410
19 26138 16 4409
19 25737 17 4427
20 25417 17 4426
19 25334 16 4427
20 25406 17 4445
20 25779 14 4426
20 26235 18 4445
19 26689 17 4427
20 27079 16 4445
19 27301 15 4445
20 27196 17 4446
19 26811 16 4409
19 26522 15 4409
20 26431 16 4427
19 26928 17 4445
20 28009 16 4427
20 29342 14 4411
20 30475 16 4426
19 30791 17 4429
20 30401 15 4424
19 29495 16 4426
20 28483 16 4427
19 27633 17 4427
20 26741 16 4446
19 25974 17 4409
19 25421 16 4445
20 24962 16 4411
20 24823 15 4427
20 24997 14 4409
19 25274 17 4427
20 25536 16 4428
19 25842 16 4427
20 26023 15 4410
19 26192 15 4409
20 26229 16 4427
19 26302 14 4446
19 26273 17 4427
21 26212 16 4428
19 26126 18 4427
20 26165 16 4410
19 26170 16 4409
20 26274 16 4427
19 26324 15 4426
20 26451 16 4410
19 26475 15 4425
20 26589 16 4427
19 26675 15 4425
20 26635 15 4426
20 26457 15 4428
19 26292 16 4427
20 26107 14 4410
19 25932 16 4429
20 25794 16 4427
19 25883 16 4427
20 25958 18 4427
19 26172 16 4427
20 26308 17 4427
19 26587 17 4444
20 26958 16 4427
20 27352 13 4427
19 27841 17 4427
20 28513 13 4445
19 28942 18 4447
20 29067 16 4446
19 28922 16 4445
20 28557 16 4427
19 28110 13 4445
20 27652 17 4410
19 27172 17 4428
21 26874 17 4427
19 26716 16 4427
20 26632 16 4427
19 26632 16 4427
19 26700 16 4410
20 26775 17 4427
19 26814 15 4427
20 26762 17 4426
19 26635 15 4427
20 26644 15 4427
19 26625 15 4410
21 26691 17 4426
19 26714 17 4409
20 26619 16 4410
19 26434 16 4429
19 26277 14 4429
20 26314 16 4427
19 26489 13 4410
20 26613 16 4426
19 26563 13 4410
20 26248 15 4427
19 25794 15 4445
21 25437 14 4424
19 24976 16 4445
20 24598 16 4445
19 24380 14 4410
20 24303 17 4445
19 24451 16 4427
19 24628 17 4427
20 24880 16 4427
19 25092 16 4426
20 25205 16 4427
20 25362 16 4445
20 25507 16 4428
19 25824 17 4410
20 26101 17 4428
